user_id,group,converted,event_time,country,device,channel
5883,control,0,2026-01-16 15:58:00,US,mobile,paid
13302,treatment,0,2026-01-29 20:49:00,IN,desktop,paid
14454,treatment,0,2026-01-25 22:01:00,UK,tablet,referral
9504,treatment,1,2026-02-12 02:36:00,IN,mobile,paid
15041,treatment,0,2026-02-11 02:45:00,IN,tablet,paid
9540,treatment,0,2026-01-19 01:32:00,CA,tablet,organic
4345,control,0,2026-01-28 13:55:00,CA,mobile,email
13701,treatment,0,2026-01-31 04:33:00,IN,mobile,paid
5790,control,1,2026-01-30 13:41:00,DE,desktop,email
3761,control,0,2026-01-24 14:31:00,US,mobile,paid
6892,control,0,2026-01-14 22:44:00,US,mobile,paid
13914,treatment,0,2026-01-12 14:30:00,CA,mobile,organic
2834,control,0,2026-01-18 15:11:00,DE,mobile,organic
9698,treatment,1,2026-01-31 01:01:00,US,desktop,referral
12251,treatment,0,2026-02-14 06:33:00,IN,mobile,referral
4448,control,0,2026-02-14 14:50:00,IN,desktop,referral
827,control,0,2026-01-29 18:56:00,US,mobile,paid
16042,treatment,0,2026-02-11 09:26:00,IN,mobile,email
3887,control,0,2026-02-01 08:03:00,DE,desktop,organic
2677,control,0,2026-02-14 03:02:00,US,desktop,referral
6126,control,0,2026-01-14 23:35:00,UK,mobile,organic
9519,treatment,0,2026-01-29 08:30:00,US,mobile,organic
3689,control,0,2026-01-10 14:51:00,US,mobile,email
9938,treatment,0,2026-01-20 22:05:00,IN,mobile,paid
3365,control,0,2026-01-01 03:17:00,US,tablet,organic
10425,treatment,0,2026-01-18 20:29:00,US,mobile,organic
6098,control,0,2026-02-04 18:28:00,IN,mobile,organic
4610,control,1,2026-01-22 21:27:00,UK,mobile,organic
13566,treatment,0,2026-02-07 23:09:00,IN,mobile,organic
7304,control,0,2026-01-25 04:59:00,IN,mobile,paid
9164,treatment,0,2026-02-12 06:14:00,IN,tablet,organic
5000,control,0,2026-02-10 02:58:00,UK,mobile,email
5568,control,0,2026-01-03 20:03:00,US,mobile,organic
8545,treatment,0,2026-01-26 16:23:00,CA,mobile,paid
13872,treatment,0,2026-02-14 15:38:00,US,mobile,referral
13783,treatment,0,2026-02-03 17:10:00,CA,desktop,email
13597,treatment,0,2026-01-12 13:59:00,CA,mobile,paid
12729,treatment,1,2026-02-10 22:25:00,US,mobile,organic
8480,treatment,0,2026-01-23 12:33:00,IN,mobile,referral
3,control,0,2026-01-11 02:28:00,UK,mobile,paid
9874,treatment,0,2026-01-24 23:24:00,UK,mobile,email
13572,treatment,0,2026-01-13 12:52:00,UK,tablet,referral
5256,control,1,2026-01-04 11:57:00,US,desktop,organic
15683,treatment,1,2026-02-08 15:51:00,CA,mobile,paid
15549,treatment,0,2026-01-24 05:50:00,DE,desktop,paid
6026,control,0,2026-01-19 10:13:00,DE,mobile,organic
10326,treatment,0,2026-02-11 11:55:00,IN,mobile,paid
9306,treatment,1,2026-01-04 17:16:00,DE,mobile,paid
10707,treatment,0,2026-02-06 20:58:00,IN,mobile,organic
41,control,0,2026-01-17 01:48:00,DE,mobile,paid
1757,control,0,2026-01-18 23:03:00,IN,mobile,referral
7031,control,0,2026-02-10 18:48:00,CA,desktop,email
10403,treatment,0,2026-01-18 14:40:00,DE,tablet,referral
5217,control,0,2026-01-31 22:41:00,UK,desktop,paid
9584,treatment,0,2026-02-12 04:21:00,UK,desktop,email
7375,control,0,2026-01-11 09:47:00,US,desktop,organic
7261,control,0,2026-01-13 16:15:00,IN,mobile,referral
8359,treatment,0,2026-01-01 05:06:00,IN,tablet,referral
7639,control,0,2026-02-06 06:13:00,IN,mobile,organic
10086,treatment,0,2026-01-12 04:56:00,US,mobile,organic
766,control,0,2026-01-26 14:21:00,UK,mobile,organic
9818,treatment,0,2026-01-01 22:33:00,UK,mobile,email
2531,control,0,2026-02-06 11:31:00,US,mobile,organic
7497,control,0,2026-02-05 02:09:00,US,mobile,organic
14559,treatment,0,2026-02-14 22:19:00,UK,mobile,organic
8107,treatment,0,2026-02-08 08:44:00,IN,mobile,organic
8792,treatment,0,2026-02-05 04:13:00,CA,desktop,organic
16181,treatment,1,2026-01-11 16:01:00,CA,desktop,email
12431,treatment,0,2026-01-31 00:39:00,IN,mobile,organic
14000,treatment,0,2026-01-11 15:47:00,CA,mobile,paid
11714,treatment,0,2026-01-21 02:49:00,CA,tablet,organic
7207,control,0,2026-01-12 23:46:00,IN,desktop,referral
7286,control,0,2026-01-13 22:56:00,US,mobile,paid
7299,control,0,2026-01-05 20:16:00,DE,desktop,paid
7623,control,0,2026-01-06 09:31:00,US,mobile,referral
5816,control,0,2026-01-15 18:16:00,IN,mobile,organic
8211,treatment,0,2026-01-01 11:34:00,IN,mobile,referral
9517,treatment,0,2026-01-13 08:16:00,DE,desktop,organic
611,control,0,2026-01-11 08:19:00,DE,desktop,email
3076,control,0,2026-02-12 09:56:00,UK,mobile,organic
2844,control,0,2026-02-05 22:13:00,US,desktop,email
7504,control,0,2026-01-17 15:09:00,IN,mobile,organic
14801,treatment,0,2026-01-12 15:38:00,CA,mobile,email
2443,control,0,2026-02-05 01:11:00,IN,mobile,paid
13753,treatment,0,2026-01-30 02:26:00,US,mobile,organic
2931,control,1,2026-01-24 18:29:00,DE,desktop,organic
11689,treatment,0,2026-01-12 11:25:00,UK,mobile,paid
12435,treatment,0,2026-02-13 19:50:00,US,mobile,paid
14791,treatment,0,2026-01-09 21:24:00,UK,desktop,organic
11999,treatment,1,2026-02-14 07:40:00,IN,mobile,paid
9553,treatment,0,2026-01-27 09:42:00,IN,mobile,organic
4437,control,0,2026-02-01 01:30:00,CA,mobile,referral
12420,treatment,0,2026-01-29 16:25:00,IN,mobile,organic
3302,control,0,2026-02-12 05:42:00,UK,mobile,paid
3904,control,0,2026-01-05 02:18:00,US,mobile,organic
7228,control,0,2026-01-28 15:16:00,US,mobile,organic
6317,control,0,2026-01-21 19:49:00,US,desktop,organic
5035,control,0,2026-01-23 02:57:00,UK,mobile,email
8905,treatment,0,2026-01-30 15:14:00,US,mobile,paid
11362,treatment,0,2026-01-19 08:11:00,UK,desktop,paid
5724,control,0,2026-01-25 18:10:00,IN,desktop,organic
16082,treatment,0,2026-01-26 14:17:00,US,mobile,paid
7342,control,0,2026-02-11 14:56:00,US,mobile,organic
11537,treatment,0,2026-01-09 06:47:00,CA,mobile,organic
9839,treatment,0,2026-01-26 08:16:00,DE,desktop,organic
10765,treatment,0,2026-01-08 08:48:00,IN,mobile,email
7473,control,0,2026-01-02 04:50:00,DE,mobile,organic
8537,treatment,0,2026-01-11 00:13:00,IN,mobile,paid
6021,control,0,2026-01-14 22:27:00,US,mobile,organic
4015,control,0,2026-01-17 19:59:00,IN,mobile,paid
92,control,0,2026-01-12 06:44:00,US,mobile,email
15424,treatment,0,2026-01-24 01:00:00,IN,desktop,email
9056,treatment,0,2026-02-12 20:23:00,IN,desktop,organic
12897,treatment,0,2026-02-01 21:34:00,DE,desktop,organic
5344,control,0,2026-01-30 07:52:00,IN,mobile,email
9474,treatment,0,2026-01-12 22:25:00,US,mobile,organic
14703,treatment,0,2026-01-09 23:58:00,IN,mobile,paid
6917,control,0,2026-02-06 20:58:00,US,mobile,organic
8385,treatment,0,2026-01-15 21:01:00,US,desktop,organic
10944,treatment,0,2026-01-10 01:51:00,US,mobile,organic
2904,control,0,2026-01-06 08:37:00,UK,mobile,organic
13729,treatment,0,2026-01-12 05:28:00,US,mobile,organic
2436,control,0,2026-01-11 19:31:00,IN,mobile,organic
8496,treatment,1,2026-02-07 08:58:00,US,mobile,organic
11214,treatment,0,2026-01-22 05:18:00,UK,mobile,organic
14468,treatment,1,2026-01-28 12:15:00,DE,desktop,referral
12093,treatment,0,2026-02-04 11:04:00,DE,mobile,paid
3862,control,0,2026-02-07 00:48:00,DE,desktop,organic
10662,treatment,0,2026-01-22 18:49:00,UK,mobile,referral
7311,control,1,2026-02-10 05:06:00,DE,mobile,paid
12083,treatment,0,2026-02-12 20:53:00,IN,mobile,organic
12537,treatment,0,2026-01-27 21:43:00,US,tablet,email
3742,control,0,2026-01-13 21:50:00,UK,desktop,paid
9329,treatment,0,2026-02-03 13:01:00,CA,mobile,paid
3068,control,0,2026-02-12 04:11:00,US,desktop,organic
5401,control,0,2026-02-08 08:56:00,US,mobile,organic
9934,treatment,0,2026-02-12 00:47:00,IN,mobile,referral
10746,treatment,0,2026-02-11 21:47:00,US,mobile,paid
12548,treatment,1,2026-02-09 01:05:00,US,mobile,referral
15885,treatment,0,2026-01-26 05:35:00,US,mobile,paid
15459,treatment,0,2026-01-27 14:25:00,DE,mobile,paid
12345,treatment,0,2026-01-03 19:21:00,IN,mobile,organic
2929,control,0,2026-01-09 11:28:00,CA,desktop,organic
7788,control,0,2026-02-02 16:45:00,US,mobile,organic
13541,treatment,0,2026-01-05 23:43:00,IN,desktop,organic
820,control,0,2026-01-26 02:57:00,IN,mobile,organic
13418,treatment,0,2026-01-31 06:13:00,CA,desktop,organic
13134,treatment,0,2026-01-31 10:42:00,IN,desktop,organic
15338,treatment,1,2026-01-18 18:06:00,IN,desktop,paid
1947,control,0,2026-02-02 08:57:00,IN,desktop,organic
9911,treatment,1,2026-01-05 10:51:00,US,desktop,paid
1110,control,1,2026-01-02 14:14:00,CA,mobile,organic
10342,treatment,0,2026-01-25 22:08:00,CA,mobile,paid
5697,control,0,2026-01-05 13:02:00,UK,desktop,email
5374,control,0,2026-02-12 06:38:00,DE,mobile,organic
16126,treatment,0,2026-02-07 21:44:00,CA,desktop,paid
8076,treatment,0,2026-02-09 03:15:00,IN,desktop,organic
11352,treatment,0,2026-01-24 13:52:00,US,desktop,paid
3744,control,0,2026-02-07 20:04:00,US,tablet,paid
10904,treatment,0,2026-01-21 00:30:00,US,mobile,paid
6176,control,0,2026-02-08 17:50:00,US,mobile,paid
2186,control,0,2026-02-03 08:09:00,US,mobile,email
9228,treatment,1,2026-01-21 01:51:00,US,mobile,email
9778,treatment,0,2026-01-29 16:30:00,US,mobile,paid
6954,control,0,2026-01-05 05:23:00,IN,tablet,email
15173,treatment,1,2026-02-09 11:16:00,UK,tablet,organic
933,control,1,2026-02-12 19:28:00,IN,mobile,organic
10747,treatment,0,2026-01-15 04:43:00,US,mobile,paid
12566,treatment,0,2026-01-05 02:53:00,IN,desktop,referral
10900,treatment,0,2026-01-13 15:43:00,IN,desktop,organic
15839,treatment,1,2026-01-31 15:54:00,UK,mobile,paid
7231,control,1,2026-01-08 08:23:00,DE,mobile,paid
1228,control,1,2026-02-09 13:35:00,UK,mobile,organic
12438,treatment,0,2026-01-11 06:05:00,DE,desktop,organic
2502,control,0,2026-02-07 09:28:00,US,desktop,referral
12192,treatment,1,2026-01-20 01:52:00,UK,mobile,organic
15533,treatment,0,2026-01-20 15:12:00,US,mobile,referral
10581,treatment,0,2026-01-26 07:41:00,UK,mobile,organic
1788,control,0,2026-01-13 00:26:00,US,mobile,organic
8266,treatment,1,2026-01-30 17:29:00,DE,desktop,organic
1360,control,0,2026-01-26 17:14:00,CA,mobile,organic
288,control,0,2026-02-13 06:21:00,UK,mobile,organic
10508,treatment,0,2026-01-15 23:20:00,IN,mobile,organic
8013,treatment,0,2026-02-01 02:08:00,IN,mobile,organic
301,control,0,2026-02-07 02:13:00,IN,mobile,referral
9357,treatment,1,2026-01-12 22:24:00,US,mobile,paid
3754,control,0,2026-01-08 00:25:00,US,mobile,referral
1080,control,0,2026-01-11 08:53:00,US,mobile,organic
11998,treatment,0,2026-01-27 09:05:00,US,mobile,paid
14680,treatment,1,2026-01-19 05:09:00,IN,tablet,paid
5364,control,0,2026-01-19 11:23:00,IN,mobile,paid
13576,treatment,0,2026-01-07 20:46:00,IN,desktop,organic
4001,control,0,2026-01-02 06:38:00,UK,mobile,paid
9596,treatment,0,2026-01-14 01:42:00,US,mobile,organic
13968,treatment,0,2026-02-10 19:46:00,UK,mobile,organic
10148,treatment,0,2026-01-27 22:36:00,US,mobile,organic
4873,control,0,2026-01-09 23:14:00,US,desktop,organic
9954,treatment,0,2026-01-16 09:14:00,US,desktop,email
7857,control,0,2026-02-08 08:04:00,US,mobile,organic
3842,control,0,2026-01-30 16:31:00,IN,mobile,paid
7195,control,0,2026-01-09 09:49:00,CA,mobile,organic
1740,control,0,2026-01-11 01:37:00,DE,mobile,paid
12259,treatment,0,2026-01-06 15:01:00,US,mobile,organic
3853,control,0,2026-01-23 01:49:00,IN,tablet,paid
825,control,0,2026-02-08 23:26:00,IN,mobile,organic
8122,treatment,0,2026-02-06 10:03:00,US,mobile,paid
12032,treatment,0,2026-01-30 16:03:00,UK,desktop,paid
9851,treatment,0,2026-02-12 21:18:00,IN,tablet,referral
12676,treatment,0,2026-02-08 01:29:00,CA,desktop,email
4937,control,0,2026-01-22 03:16:00,DE,mobile,organic
5819,control,0,2026-02-13 01:05:00,US,desktop,paid
3254,control,0,2026-02-09 03:03:00,UK,desktop,organic
4701,control,1,2026-01-28 19:29:00,UK,mobile,organic
15704,treatment,0,2026-02-08 05:58:00,US,mobile,email
124,control,0,2026-02-09 22:46:00,IN,mobile,paid
13054,treatment,0,2026-01-28 15:42:00,UK,desktop,email
7125,control,0,2026-02-12 16:10:00,IN,tablet,organic
10676,treatment,0,2026-01-27 10:06:00,IN,mobile,organic
14840,treatment,0,2026-01-25 21:53:00,US,mobile,email
12977,treatment,0,2026-01-09 03:51:00,IN,desktop,paid
6791,control,0,2026-01-26 18:19:00,US,desktop,paid
9571,treatment,1,2026-01-15 20:41:00,US,tablet,organic
14780,treatment,0,2026-02-02 19:31:00,UK,mobile,organic
5018,control,1,2026-01-07 22:41:00,UK,desktop,referral
11312,treatment,0,2026-02-06 15:44:00,IN,mobile,referral
8772,treatment,0,2026-02-14 03:51:00,UK,mobile,paid
5336,control,0,2026-01-06 23:05:00,IN,mobile,organic
6706,control,1,2026-01-17 08:57:00,IN,tablet,organic
137,control,0,2026-01-02 19:21:00,US,tablet,referral
1655,control,0,2026-01-25 15:25:00,US,desktop,organic
11958,treatment,1,2026-01-03 08:49:00,IN,desktop,organic
11991,treatment,0,2026-01-26 18:06:00,UK,mobile,referral
195,control,1,2026-01-22 06:17:00,US,desktop,referral
5886,control,0,2026-02-14 04:47:00,IN,mobile,referral
1076,control,0,2026-02-13 10:37:00,IN,tablet,paid
3437,control,0,2026-01-26 21:05:00,US,desktop,organic
11248,treatment,0,2026-01-01 11:46:00,UK,mobile,paid
6794,control,0,2026-02-01 13:51:00,CA,mobile,organic
4206,control,0,2026-01-13 18:06:00,IN,mobile,referral
2007,control,0,2026-01-23 17:03:00,UK,desktop,organic
15390,treatment,1,2026-01-20 00:31:00,US,desktop,referral
184,control,0,2026-01-29 16:48:00,CA,mobile,organic
16070,treatment,0,2026-02-12 01:07:00,CA,mobile,paid
4636,control,0,2026-02-12 18:55:00,US,mobile,paid
963,control,0,2026-02-14 07:08:00,US,desktop,referral
15139,treatment,0,2026-01-24 15:32:00,CA,tablet,paid
342,control,0,2026-01-09 22:00:00,US,mobile,organic
6612,control,0,2026-01-19 16:33:00,IN,mobile,organic
14499,treatment,0,2026-01-01 11:47:00,IN,mobile,email
8815,treatment,0,2026-01-29 17:08:00,UK,mobile,email
11925,treatment,0,2026-01-29 23:58:00,IN,mobile,email
5784,control,0,2026-01-15 11:32:00,UK,mobile,organic
13128,treatment,0,2026-02-08 08:35:00,US,mobile,paid
14086,treatment,0,2026-01-25 11:54:00,UK,mobile,referral
13104,treatment,0,2026-02-08 06:45:00,US,mobile,referral
10667,treatment,1,2026-01-21 13:18:00,IN,mobile,paid
12323,treatment,1,2026-02-11 23:27:00,US,mobile,email
13958,treatment,0,2026-02-12 22:36:00,US,mobile,email
9465,treatment,0,2026-01-30 04:53:00,UK,mobile,paid
7420,control,0,2026-01-30 06:24:00,US,desktop,email
5120,control,0,2026-01-04 01:58:00,UK,mobile,paid
11892,treatment,0,2026-02-09 21:32:00,US,mobile,organic
9239,treatment,0,2026-02-07 12:33:00,IN,desktop,paid
9207,treatment,0,2026-01-16 00:41:00,CA,desktop,paid
855,control,0,2026-01-17 17:20:00,IN,mobile,organic
2920,control,0,2026-02-04 15:01:00,US,mobile,organic
5674,control,0,2026-01-20 14:18:00,US,mobile,referral
9615,treatment,0,2026-01-16 23:28:00,US,mobile,organic
7378,control,1,2026-01-23 13:27:00,US,desktop,email
15656,treatment,0,2026-01-07 21:49:00,IN,mobile,organic
13526,treatment,0,2026-02-04 11:03:00,IN,mobile,referral
13190,treatment,0,2026-01-19 04:09:00,IN,tablet,paid
3729,control,0,2026-02-09 16:56:00,US,mobile,email
13361,treatment,0,2026-02-09 02:33:00,US,tablet,organic
13326,treatment,1,2026-01-28 07:56:00,UK,desktop,referral
13974,treatment,1,2026-02-09 21:59:00,IN,mobile,organic
4297,control,0,2026-01-02 12:17:00,IN,desktop,paid
15177,treatment,0,2026-01-15 07:05:00,DE,desktop,paid
16083,treatment,0,2026-01-14 05:50:00,US,desktop,organic
15314,treatment,0,2026-01-04 02:09:00,IN,mobile,paid
13802,treatment,0,2026-01-06 23:17:00,IN,mobile,organic
13138,treatment,1,2026-01-28 01:04:00,US,mobile,organic
19,control,0,2026-01-21 10:01:00,CA,mobile,paid
13432,treatment,0,2026-02-13 05:17:00,US,mobile,organic
12912,treatment,1,2026-01-23 09:56:00,IN,mobile,organic
11622,treatment,0,2026-01-26 15:43:00,IN,mobile,organic
14205,treatment,0,2026-01-17 18:58:00,UK,desktop,email
7685,control,0,2026-02-02 08:02:00,US,desktop,referral
10902,treatment,0,2026-01-06 06:03:00,DE,desktop,organic
15258,treatment,0,2026-02-06 11:07:00,US,mobile,referral
8583,treatment,0,2026-01-07 15:14:00,CA,mobile,referral
123,control,0,2026-01-19 11:10:00,IN,desktop,paid
545,control,1,2026-01-27 02:51:00,IN,mobile,organic
9431,treatment,0,2026-01-05 04:54:00,US,mobile,email
9084,treatment,0,2026-01-16 01:51:00,US,mobile,referral
15782,treatment,0,2026-01-03 21:46:00,UK,mobile,referral
12682,treatment,0,2026-01-02 05:29:00,UK,mobile,paid
10939,treatment,0,2026-01-15 12:33:00,IN,mobile,referral
10454,treatment,0,2026-02-03 11:06:00,IN,mobile,paid
5209,control,0,2026-02-02 13:02:00,UK,mobile,paid
5627,control,0,2026-01-01 16:39:00,US,mobile,email
15634,treatment,0,2026-01-20 10:34:00,US,mobile,organic
10020,treatment,0,2026-02-09 15:51:00,CA,mobile,email
2248,control,0,2026-01-21 05:05:00,US,desktop,email
9331,treatment,0,2026-01-08 21:48:00,IN,mobile,organic
15713,treatment,0,2026-01-14 05:51:00,IN,mobile,paid
13193,treatment,0,2026-01-19 07:12:00,US,desktop,paid
10781,treatment,0,2026-01-30 04:15:00,DE,desktop,paid
9896,treatment,0,2026-02-01 11:44:00,US,mobile,email
9806,treatment,0,2026-02-03 02:05:00,DE,desktop,referral
15157,treatment,0,2026-01-15 15:16:00,UK,tablet,email
6445,control,0,2026-01-08 05:57:00,US,mobile,email
2362,control,0,2026-02-07 22:42:00,UK,mobile,email
5417,control,0,2026-02-09 20:46:00,US,mobile,referral
11288,treatment,0,2026-02-13 01:22:00,IN,mobile,email
7016,control,0,2026-02-05 11:07:00,US,mobile,paid
1870,control,0,2026-01-30 16:22:00,US,mobile,organic
9066,treatment,0,2026-01-01 05:34:00,CA,desktop,paid
5259,control,0,2026-02-01 01:19:00,IN,mobile,organic
11842,treatment,0,2026-02-12 08:32:00,UK,mobile,organic
10477,treatment,0,2026-01-13 14:03:00,UK,desktop,paid
15328,treatment,0,2026-02-03 21:05:00,UK,tablet,organic
6070,control,0,2026-01-31 00:12:00,DE,mobile,organic
15544,treatment,0,2026-01-13 16:38:00,IN,desktop,referral
2860,control,0,2026-02-02 07:32:00,UK,mobile,email
11969,treatment,0,2026-01-31 09:23:00,DE,desktop,organic
3937,control,1,2026-02-12 18:55:00,US,desktop,referral
3144,control,0,2026-01-26 07:02:00,DE,desktop,email
4182,control,0,2026-01-13 09:00:00,UK,mobile,referral
8887,treatment,0,2026-01-22 23:24:00,UK,desktop,email
753,control,0,2026-01-20 07:10:00,DE,desktop,organic
15685,treatment,0,2026-01-20 15:55:00,DE,mobile,paid
2966,control,0,2026-01-19 03:04:00,US,desktop,email
11967,treatment,0,2026-02-02 19:58:00,US,mobile,email
6410,control,0,2026-02-14 19:15:00,IN,mobile,email
779,control,0,2026-01-23 02:50:00,IN,desktop,paid
15185,treatment,0,2026-01-19 12:10:00,UK,desktop,paid
10936,treatment,0,2026-02-14 13:46:00,US,mobile,paid
15926,treatment,0,2026-01-27 03:18:00,IN,mobile,organic
6205,control,0,2026-01-21 14:12:00,IN,mobile,paid
10261,treatment,0,2026-01-03 12:53:00,IN,mobile,organic
3675,control,0,2026-01-27 16:06:00,US,mobile,paid
11723,treatment,0,2026-01-17 10:09:00,US,mobile,referral
11086,treatment,0,2026-02-06 10:39:00,IN,desktop,organic
13577,treatment,1,2026-01-13 05:00:00,DE,desktop,paid
2415,control,0,2026-01-20 04:45:00,UK,mobile,organic
8397,treatment,0,2026-01-18 05:41:00,US,desktop,paid
4344,control,1,2026-02-04 13:53:00,IN,mobile,organic
16160,treatment,0,2026-02-09 19:41:00,IN,mobile,referral
7293,control,1,2026-01-24 20:36:00,UK,mobile,organic
14929,treatment,0,2026-01-04 21:52:00,UK,mobile,organic
10353,treatment,0,2026-02-02 16:53:00,UK,mobile,organic
14962,treatment,0,2026-01-31 14:58:00,US,mobile,organic
14909,treatment,0,2026-02-07 11:31:00,IN,mobile,organic
7074,control,1,2026-01-05 05:12:00,US,mobile,organic
11127,treatment,0,2026-02-12 14:23:00,IN,mobile,paid
13546,treatment,0,2026-01-23 23:57:00,US,mobile,organic
584,control,0,2026-01-19 15:51:00,US,mobile,email
6386,control,0,2026-01-13 08:24:00,IN,mobile,organic
8613,treatment,0,2026-02-06 23:20:00,IN,mobile,referral
10339,treatment,0,2026-02-01 19:56:00,US,tablet,organic
3524,control,0,2026-02-14 01:09:00,US,mobile,organic
12099,treatment,0,2026-02-08 09:22:00,IN,mobile,organic
5011,control,0,2026-01-15 22:11:00,IN,tablet,organic
15908,treatment,0,2026-01-18 07:44:00,UK,desktop,paid
283,control,0,2026-02-12 12:28:00,UK,mobile,organic
16193,treatment,0,2026-01-22 05:12:00,US,mobile,paid
10057,treatment,0,2026-01-19 17:16:00,DE,mobile,referral
1890,control,0,2026-01-10 12:06:00,UK,mobile,paid
6277,control,0,2026-01-02 20:55:00,US,mobile,paid
7432,control,1,2026-01-19 08:54:00,DE,mobile,paid
6139,control,0,2026-02-11 10:52:00,US,tablet,organic
6191,control,0,2026-01-25 14:16:00,US,desktop,paid
5917,control,0,2026-01-11 06:52:00,UK,mobile,organic
1606,control,0,2026-01-15 03:15:00,US,mobile,email
9230,treatment,0,2026-01-24 16:21:00,IN,desktop,referral
629,control,0,2026-02-13 04:48:00,CA,mobile,referral
14480,treatment,0,2026-02-09 13:01:00,UK,mobile,referral
7892,control,0,2026-02-05 02:17:00,UK,mobile,organic
10053,treatment,0,2026-01-01 10:10:00,US,mobile,paid
15619,treatment,0,2026-01-09 21:13:00,UK,mobile,organic
8816,treatment,0,2026-01-10 23:42:00,UK,tablet,organic
14914,treatment,1,2026-01-03 21:37:00,IN,tablet,paid
1523,control,0,2026-01-11 22:31:00,US,mobile,paid
6804,control,0,2026-01-27 19:51:00,IN,mobile,organic
13307,treatment,0,2026-01-27 14:50:00,US,mobile,organic
4950,control,0,2026-01-13 19:34:00,IN,mobile,paid
1771,control,0,2026-01-07 10:08:00,US,desktop,organic
1742,control,0,2026-02-14 13:52:00,US,mobile,organic
1015,control,0,2026-02-13 16:13:00,US,mobile,organic
13051,treatment,0,2026-01-03 16:12:00,DE,mobile,organic
10613,treatment,0,2026-01-26 12:32:00,US,mobile,email
4949,control,0,2026-01-03 23:05:00,CA,desktop,paid
6408,control,0,2026-01-10 08:31:00,US,mobile,paid
8977,treatment,0,2026-02-01 13:34:00,UK,mobile,paid
6500,control,0,2026-02-12 14:46:00,IN,desktop,referral
1134,control,0,2026-02-06 11:04:00,DE,desktop,organic
9709,treatment,0,2026-01-01 16:50:00,UK,desktop,paid
11879,treatment,0,2026-01-27 16:05:00,IN,desktop,email
1017,control,0,2026-01-29 16:29:00,DE,mobile,organic
1191,control,0,2026-01-07 06:49:00,DE,mobile,email
6028,control,0,2026-02-06 08:30:00,IN,desktop,organic
4208,control,0,2026-01-10 20:11:00,IN,mobile,organic
3539,control,0,2026-02-08 07:47:00,UK,mobile,paid
9767,treatment,0,2026-01-21 07:50:00,IN,mobile,organic
4803,control,0,2026-01-23 15:40:00,US,mobile,email
5202,control,0,2026-02-12 00:20:00,US,mobile,paid
14511,treatment,0,2026-02-03 04:58:00,US,desktop,organic
7723,control,0,2026-01-25 18:49:00,US,mobile,organic
14521,treatment,0,2026-01-27 10:49:00,UK,desktop,email
2401,control,0,2026-01-13 19:17:00,US,desktop,referral
1108,control,0,2026-01-03 03:02:00,DE,mobile,organic
2122,control,0,2026-02-11 14:40:00,US,mobile,organic
13149,treatment,0,2026-01-11 08:17:00,IN,mobile,referral
4167,control,0,2026-01-25 14:27:00,US,desktop,organic
3756,control,0,2026-02-09 10:29:00,US,mobile,referral
7676,control,0,2026-02-14 10:10:00,UK,desktop,paid
8757,treatment,0,2026-01-06 20:35:00,US,mobile,organic
2880,control,0,2026-02-14 16:49:00,DE,mobile,organic
3557,control,0,2026-01-29 00:46:00,CA,desktop,email
10062,treatment,0,2026-01-31 23:22:00,US,desktop,paid
4125,control,0,2026-02-14 12:18:00,DE,mobile,organic
2893,control,1,2026-01-01 22:19:00,IN,tablet,organic
440,control,1,2026-01-26 02:29:00,IN,mobile,email
3202,control,0,2026-02-10 17:21:00,US,mobile,paid
1384,control,0,2026-01-28 04:02:00,CA,mobile,organic
7369,control,0,2026-02-10 02:19:00,US,mobile,referral
11454,treatment,0,2026-01-17 15:47:00,IN,desktop,paid
12974,treatment,1,2026-01-09 03:24:00,DE,mobile,organic
2564,control,0,2026-02-12 11:22:00,CA,mobile,paid
5181,control,0,2026-01-22 16:38:00,IN,mobile,organic
12764,treatment,0,2026-02-06 22:22:00,US,mobile,organic
351,control,0,2026-01-09 21:02:00,UK,mobile,email
4904,control,0,2026-02-04 06:33:00,CA,mobile,organic
4996,control,0,2026-01-28 04:20:00,DE,desktop,organic
12618,treatment,0,2026-01-18 16:30:00,US,mobile,organic
13549,treatment,0,2026-01-01 17:47:00,UK,tablet,email
1524,control,0,2026-01-01 00:52:00,UK,tablet,organic
7691,control,0,2026-01-08 13:11:00,UK,desktop,email
9558,treatment,0,2026-01-15 04:23:00,US,tablet,paid
8856,treatment,0,2026-02-01 06:02:00,IN,desktop,paid
4581,control,0,2026-01-08 17:26:00,US,mobile,paid
15775,treatment,0,2026-01-30 09:00:00,UK,mobile,organic
9462,treatment,0,2026-01-13 18:34:00,IN,mobile,referral
2988,control,1,2026-01-02 18:29:00,IN,desktop,paid
1270,control,0,2026-01-04 06:18:00,US,mobile,referral
428,control,0,2026-01-10 15:46:00,IN,desktop,paid
11386,treatment,0,2026-01-17 03:10:00,US,mobile,organic
12210,treatment,0,2026-01-01 00:47:00,US,mobile,email
1817,control,0,2026-01-01 21:35:00,IN,mobile,referral
6099,control,0,2026-02-02 23:22:00,DE,desktop,email
2752,control,0,2026-01-15 09:18:00,US,desktop,organic
11855,treatment,1,2026-01-23 20:48:00,US,mobile,email
7579,control,0,2026-01-03 20:03:00,UK,mobile,referral
15892,treatment,0,2026-01-04 16:40:00,US,mobile,organic
7032,control,0,2026-01-10 11:02:00,CA,mobile,paid
15524,treatment,0,2026-01-26 17:06:00,CA,mobile,organic
3871,control,0,2026-01-01 21:38:00,CA,mobile,referral
